,yhat,ds,trend,daily,weekly,yearly,train,dailyMeanWindspeed-60days,NAO-60days,sic-60days,loadConsumption-60days-24h,loadConsumption-60days-12m,avgElectricityPrice-60days,dailyMeanTemperature-60days,nat-60days,winterIndex,test,loadConsumption-60days-7days,loadConsumption-60days,avgGasPrice-60days,geopotential-60days,renewableEnergyRatio-60days,dailyPrecipitation-60days,loadConsumption
2906,7702.363832226536,2012-03-31 03:00:00,11338.298677550369,-3850.574971124584,-254.88837386954748,212.16838950486215,False,4.6,1.17,12254.83582948962,9507.0,9944.0,0.10075,-3.9,-0.3638688291124357,4.0,True,9780.0,10119.0,0.8624999999999999,4018856.2158315782,4.66,0.0,8773.0
2907,7671.466782356736,2012-03-31 04:00:00,11338.296772388005,-3834.0837218506394,-326.6539017813322,211.27424259361925,False,4.6,1.17,12254.83582948962,9418.0,9767.0,0.10075,-3.9,-0.3638688291124357,4.0,True,9682.0,10032.0,0.8624999999999999,4018856.2158315782,4.66,0.0,8682.0
2908,8096.53729280868,2012-03-31 05:00:00,11338.294867225639,-3334.2957076071702,-401.47607355106334,210.3838667443572,False,4.6,1.17,12254.83582948962,9533.0,9712.0,0.10075,-3.9,-0.3638688291124357,4.0,True,9696.0,10101.0,0.8624999999999999,4018856.2158315782,4.66,0.0,8731.0
2909,9000.594559281299,2012-03-31 06:00:00,11338.292962063275,-2285.3363340184874,-479.0040497696842,209.49726023626968,False,4.6,1.17,12254.83582948962,9983.0,9824.0,0.10075,-3.9,-0.3638688291124357,4.0,True,10213.0,10554.0,0.8624999999999999,4018856.2158315782,4.66,0.0,9138.0
2910,10148.514213895454,2012-03-31 07:00:00,11338.29105690091,-840.7667260234513,-558.8465835560133,208.61442123977477,False,4.6,1.17,12254.83582948962,11584.0,10351.0,0.10075,-3.9,-0.3638688291124357,4.0,True,11725.0,12008.0,0.8624999999999999,4018856.2158315782,4.66,0.0,9867.0
2911,11134.271146792144,2012-03-31 08:00:00,11338.289151738545,636.22074614782,-640.5747570262286,207.73534781774828,False,4.6,1.17,12254.83582948962,14159.0,11867.0,0.10075,-3.9,-0.3638688291124357,4.0,True,14240.0,14569.0,0.8624999999999999,4018856.2158315782,4.66,0.0,11003.0
2912,11788.364935374082,2012-03-31 09:00:00,11338.28724657618,1752.40964189123,-723.7251861488338,206.8600379255972,False,4.6,1.17,12254.83582948962,15795.0,14467.0,0.10075,-3.9,-0.3638688291124357,4.0,True,15683.0,15899.0,0.8624999999999999,4018856.2158315782,4.66,0.0,12107.0
2913,12081.286560831562,2012-03-31 10:00:00,11338.285341413815,2306.289606310512,-807.8036645295435,205.98848941139602,False,4.6,1.17,12254.83582948962,16360.0,16026.0,0.10075,-3.9,-0.3638688291124357,4.0,True,16101.0,16447.0,0.8624999999999999,4018856.2158315782,4.66,0.0,12570.0
2914,12020.492352732204,2012-03-31 11:00:00,11338.28343625145,2379.0846192346607,-892.2892110713158,205.12070001663375,False,4.6,1.17,12254.83582948962,16514.0,16538.0,0.10075,-3.9,-0.3638688291124357,4.0,True,16144.0,16581.0,0.8624999999999999,4018856.2158315782,4.66,0.0,12702.0
2915,11751.914955236212,2012-03-31 12:00:00,11338.281531089086,2230.1503347041003,-976.6384814968173,204.25666737629712,False,4.6,1.17,12254.83582948962,16668.0,16813.0,0.10075,-3.9,-0.3638688291124357,4.0,True,16237.0,16549.0,0.8624999999999999,4018856.2158315782,4.66,0.0,12570.0
2916,11542.702970718447,2012-03-31 13:00:00,11338.27962592672,2094.5612413600825,-1060.2904990565496,203.3963890195789,False,4.6,1.17,12254.83582948962,16593.0,16952.0,0.10075,-3.9,-0.3638688291124357,4.0,True,16013.0,16257.0,0.8624999999999999,4018856.2158315782,4.66,0.0,12264.0
2917,11423.692849671557,2012-03-31 14:00:00,11338.277720764352,2050.125785678393,-1142.6716554693235,202.53986236984005,False,4.6,1.17,12254.83582948962,16723.0,16785.0,0.10075,-3.9,-0.3638688291124357,4.0,True,16035.0,16230.0,0.8624999999999999,4018856.2158315782,4.66,0.0,11988.0
2918,11337.318460023864,2012-03-31 15:00:00,11338.275815601988,2039.8701929268623,-1223.2009297251802,201.68708474530501,False,4.6,1.17,12254.83582948962,16519.0,16878.0,0.10075,-3.9,-0.3638688291124357,4.0,True,15940.0,16079.0,0.8624999999999999,4018856.2158315782,4.66,0.0,11736.0
2919,11234.882702169323,2012-03-31 16:00:00,11338.273910439622,1989.1854907574543,-1301.2952693400966,200.8380533595214,False,4.6,1.17,12254.83582948962,16314.0,16677.0,0.10075,-3.9,-0.3638688291124357,4.0,True,15866.0,15974.0,0.8624999999999999,4018856.2158315782,4.66,0.0,11690.0
2920,11057.742067604227,2012-03-31 17:00:00,11338.272005277258,1885.1606550560562,-1376.37507623348,199.99276532135735,False,4.6,1.17,12254.83582948962,16350.0,16523.0,0.10075,-3.9,-0.3638688291124357,4.0,True,15959.0,15987.0,0.8624999999999999,4018856.2158315782,4.66,0.0,11899.0
2921,10756.515133176801,2012-03-31 18:00:00,11338.270100114893,1748.7017898052345,-1447.8697378018348,199.15121763591256,False,4.6,1.17,12254.83582948962,16922.0,16584.0,0.10075,-3.9,-0.3638688291124357,4.0,True,16769.0,16630.0,0.8624999999999999,4018856.2158315782,4.66,0.0,11840.0
2922,10486.82213414591,2012-03-31 19:00:00,11338.268194952529,1553.248605374093,-1515.2231428301588,198.31340720456808,False,4.6,1.17,12254.83582948962,16615.0,17175.0,0.10075,-3.9,-0.3638688291124357,4.0,True,16409.0,16890.0,0.8624999999999999,4018856.2158315782,4.66,0.0,11667.0
2923,10136.783703671525,2012-03-31 20:00:00,11338.266289790163,1198.8509723525176,-1577.899121473938,197.47933082521095,False,4.6,1.17,12254.83582948962,16129.0,17094.0,0.10075,-3.9,-0.3638688291124357,4.0,True,15862.0,16520.0,0.8624999999999999,4018856.2158315782,4.66,0.0,12055.0
2924,9593.182782191609,2012-03-31 21:00:00,11338.264384627799,585.1031679218154,-1635.3867491212404,196.64898519337814,False,4.6,1.17,12254.83582948962,15343.0,16658.0,0.10075,-3.9,-0.3638688291124357,4.0,True,15029.0,15620.0,0.8624999999999999,4018856.2158315782,4.66,0.0,11868.0
2925,8852.646192045344,2012-03-31 22:00:00,11338.262479465433,-285.49549737309724,-1687.205455093742,195.8223669017606,False,4.6,1.17,12254.83582948962,14500.0,15720.0,0.10075,-3.9,-0.3638688291124357,4.0,True,14065.0,14679.0,0.8624999999999999,4018856.2158315782,4.66,0.0,11244.0
2926,8020.385408499758,2012-03-31 23:00:00,11338.260574303069,-1280.8617204005927,-1732.9098788849574,194.99947244166057,False,4.6,1.17,12254.83582948962,13245.0,14751.0,0.10075,-3.9,-0.3638688291124357,4.0,True,12927.0,13528.0,0.8624999999999999,4018856.2158315782,4.66,0.0,10453.0
2927,7270.29667652618,2012-04-01 00:00:00,11338.258669140701,-2220.3238221077568,-1772.0944193960397,194.1802982020287,False,4.6,1.17,12254.83582948962,12127.0,13494.0,0.10075,-3.9,-0.3638688291124357,4.0,True,11797.0,12376.0,0.8624999999999999,4018856.2158315782,4.66,0.0,9607.0
2928,6663.8566134823095,2012-04-01 01:00:00,11338.256763978337,-2982.9389985929847,-1804.3974255580042,193.36484047132618,False,5.5,0.42,12305.533924450812,11062.0,12420.0,0.10075,-4.9,-0.3638688291124357,4.0,True,10703.0,11330.0,0.8624999999999999,3074988.353187042,4.66,0.0,8998.0
2929,6248.680229747606,2012-04-01 02:00:00,11338.254858815972,-3534.285350435463,-1829.5049808075182,192.55309543680104,False,5.5,0.42,12305.533924450812,10441.0,11309.0,0.10075,-4.9,-0.3638688291124357,4.0,True,10059.0,10605.0,0.8624999999999999,3074988.353187042,4.66,0.0,8628.0
2930,6009.4443928244045,2012-04-01 03:00:00,11338.252953653606,-3850.5749711179096,-1847.1542380387405,191.74505918572382,False,5.5,0.42,12305.533924450812,10119.0,10586.0,0.10075,-4.9,-0.3638688291124357,4.0,True,9734.0,10363.0,0.8624999999999999,3074988.353187042,4.66,0.0,8450.0
2931,6044.65197540066,2012-04-01 04:00:00,11338.251048491242,-3834.0837218392144,-1857.1362667205074,190.94072770540234,False,5.5,0.42,12305.533924450812,10032.0,10337.0,0.10075,-4.9,-0.3638688291124357,4.0,True,9653.0,10302.0,0.8624999999999999,3074988.353187042,4.66,0.0,8436.0
2932,6545.914196162036,2012-04-01 05:00:00,11338.249143328876,-3334.2957075947784,-1859.2983791248867,190.1400968833676,False,5.5,0.42,12305.533924450812,10101.0,10227.0,0.10075,-4.9,-0.3638688291124357,4.0,True,9686.0,10338.0,0.8624999999999999,3074988.353187042,4.66,0.0,8442.0
2933,7548.220018115885,2012-04-01 06:00:00,11338.247238166512,-2285.3363339952857,-1853.5459084277882,189.34316250877373,False,5.5,0.42,12305.533924450812,10554.0,10302.0,0.10075,-4.9,-0.3638688291124357,4.0,True,10076.0,10704.0,0.8624999999999999,3074988.353187042,4.66,0.0,8572.0
2934,8804.317548638737,2012-04-01 07:00:00,11338.245333004146,-840.766725995124,-1839.8434175464424,188.54992027159832,False,5.5,0.42,12305.533924450812,12008.0,10741.0,0.10075,-4.9,-0.3638688291124357,4.0,True,11539.0,12075.0,0.8624999999999999,3074988.353187042,4.66,0.0,8703.0
2935,9882.671811996288,2012-04-01 08:00:00,11338.243427841782,636.2207461725513,-1818.2153238747505,187.76036576389836,False,5.5,0.42,12305.533924450812,14569.0,12254.0,0.10075,-4.9,-0.3638688291124357,4.0,True,14170.0,14575.0,0.8624999999999999,3074988.353187042,4.66,0.0,9463.0
2936,10647.93170487977,2012-04-01 09:00:00,11338.241522679416,1752.4096419054956,-1788.7459316875381,186.9744944802261,False,5.5,0.42,12305.533924450812,15899.0,14771.0,0.10075,-4.9,-0.3638688291124357,4.0,True,15762.0,15873.0,0.8624999999999999,3074988.353187042,4.66,0.0,10210.0
2937,11066.703893999069,2012-04-01 10:00:00,11338.239617517052,2306.289606313122,-1751.5788705595824,186.19230181741204,False,5.5,0.42,12305.533924450812,16447.0,16271.0,0.10075,-4.9,-0.3638688291124357,4.0,True,16186.0,16414.0,0.8624999999999999,3074988.353187042,4.66,0.0,10691.0
2938,11125.09888691205,2012-04-01 11:00:00,11338.237712354685,2379.0846192427753,-1706.915944861654,185.41378307598515,False,5.5,0.42,12305.533924450812,16581.0,16811.0,0.10075,-4.9,-0.3638688291124357,4.0,True,16316.0,16606.0,0.8624999999999999,3074988.353187042,4.66,0.0,11012.0
2939,11011.19594933853,2012-04-01 12:00:00,11338.23580719232,2230.1503346987793,-1655.0154060007187,184.63893345957322,False,5.5,0.42,12305.533924450812,16549.0,16922.0,0.10075,-4.9,-0.3638688291124357,4.0,True,16397.0,16618.0,0.8624999999999999,3074988.353187042,4.66,0.0,11158.0
2940,10952.204207768524,2012-04-01 13:00:00,11338.233902029955,2094.561241358233,-1596.1896655136843,183.86774807645475,False,5.5,0.42,12305.533924450812,16257.0,16954.0,0.10075,-4.9,-0.3638688291124357,4.0,True,16231.0,16383.0,0.8624999999999999,3074988.353187042,4.66,0.0,11004.0
2941,10996.498809819097,2012-04-01 14:00:00,11338.231996867591,2050.125785680158,-1530.8024734590576,183.1002219389214,False,5.5,0.42,12305.533924450812,16230.0,16750.0,0.10075,-4.9,-0.3638688291124357,4.0,True,16158.0,16393.0,0.8624999999999999,3074988.353187042,4.66,0.0,10800.0
2942,11064.066844740493,2012-04-01 15:00:00,11338.230091705225,2039.8701929169702,-1459.2655925203915,182.33634996473006,False,5.5,0.42,12305.533924450812,16079.0,16747.0,0.10075,-4.9,-0.3638688291124357,4.0,True,16115.0,16274.0,0.8624999999999999,3074988.353187042,4.66,0.0,10573.0
2943,11129.227704350125,2012-04-01 16:00:00,11338.228186542861,1989.1854907485535,-1382.0350038045697,181.5761269767484,False,5.5,0.42,12305.533924450812,15974.0,16537.0,0.10075,-4.9,-0.3638688291124357,4.0,True,15902.0,16197.0,0.8624999999999999,3074988.353187042,4.66,0.0,10622.0
2944,11119.720543701387,2012-04-01 17:00:00,11338.226281380495,1885.160655054445,-1299.6066856512923,180.81954770366173,False,5.5,0.42,12305.533924450812,15987.0,16450.0,0.10075,-4.9,-0.3638688291124357,4.0,True,15840.0,16228.0,0.8624999999999999,3074988.353187042,4.66,0.0,11187.0
2945,10975.61998368468,2012-04-01 18:00:00,11338.22437621813,1748.7017898007325,-1212.5120114143708,180.06660678127102,False,5.5,0.42,12305.533924450812,16630.0,16551.0,0.10075,-4.9,-0.3638688291124357,4.0,True,16617.0,16854.0,0.8624999999999999,3074988.353187042,4.66,0.0,11357.0
2946,10841.412913807324,2012-04-01 19:00:00,11338.222471055766,1553.2486053667399,-1121.3128163093515,179.31729875128642,False,5.5,0.42,12305.533924450812,16890.0,17209.0,0.10075,-4.9,-0.3638688291124357,4.0,True,16318.0,17002.0,0.8624999999999999,3074988.353187042,4.66,0.0,11368.0
2947,10650.315706537298,2012-04-01 20:00:00,11338.2205658934,1198.850972342224,-1026.5961871874624,178.57161806326306,False,5.5,0.42,12305.533924450812,16520.0,16993.0,0.10075,-4.9,-0.3638688291124357,4.0,True,15845.0,16638.0,0.8624999999999999,3074988.353187042,4.66,0.0,11942.0
2948,10271.92883496117,2012-04-01 21:00:00,11338.218660731034,585.1031679090299,-928.9690319316938,177.8295590743804,False,5.5,0.42,12305.533924450812,15620.0,16584.0,0.10075,-4.9,-0.3638688291124357,4.0,True,14910.0,15756.0,0.8624999999999999,3074988.353187042,4.66,0.0,11889.0
2949,9676.578324546808,2012-04-01 22:00:00,11338.216755568668,-285.49549733537816,-829.0524874003883,177.09111605017418,False,5.5,0.42,12305.533924450812,14679.0,15729.0,0.10075,-4.9,-0.3638688291124357,4.0,True,13966.0,14820.0,0.8624999999999999,3074988.353187042,4.66,0.0,11144.0
2950,8985.540178300818,2012-04-01 23:00:00,11338.214850406304,-1280.8617204264633,-727.476226726453,176.35628316499722,False,5.5,0.42,12305.533924450812,13528.0,14708.0,0.10075,-4.9,-0.3638688291124357,4.0,True,12914.0,13681.0,0.8624999999999999,3074988.353187042,4.66,0.0,10122.0
2951,8372.494025225371,2012-04-02 00:00:00,11338.212945243939,-2220.3238220739636,-624.8727273363598,175.6250545020518,False,5.5,0.42,12305.533924450812,12376.0,13406.0,0.10075,-4.9,-0.3638688291124357,4.0,True,11881.0,12584.0,0.8624999999999999,3074988.353187042,4.66,0.0,9240.0
2952,7920.730970456432,2012-04-02 01:00:00,11338.211040081575,-2982.9389985672074,-521.8715614614797,174.89742405458807,False,4.8,0.42,12274.06260663943,11330.0,12373.0,0.10075,-6.5,-0.3638688291124357,4.0,True,10809.0,11478.0,0.8624999999999999,3074988.353187042,4.66,0.0,8779.0
2953,7647.077498536175,2012-04-02 02:00:00,11338.209134919209,-3534.285350418141,-419.09377028679364,174.17338572586766,False,4.8,0.42,12274.06260663943,10605.0,11205.0,0.10075,-6.5,-0.3638688291124357,4.0,True,10095.0,10780.0,0.8624999999999999,3074988.353187042,4.66,0.0,8514.0
2954,7526.735441320676,2012-04-02 03:00:00,11338.207229756845,-3850.574971111107,-317.1463816595308,173.45293332992622,False,4.8,0.42,12274.06260663943,10363.0,10460.0,0.10075,-6.5,-0.3638688291124357,4.0,True,9778.0,10484.0,0.8624999999999999,3074988.353187042,4.66,0.0,8467.0
2955,7680.956211734194,2012-04-02 04:00:00,11338.205324594479,-3834.083721848395,-216.617129216008,172.73606059193432,False,4.8,0.42,12274.06260663943,10302.0,10135.0,0.10075,-6.5,-0.3638688291124357,4.0,True,9667.0,10394.0,0.8624999999999999,3074988.353187042,4.66,0.0,8626.0
2956,8287.71032322336,2012-04-02 05:00:00,11338.203419432115,-3334.2957076252815,-118.06942835690742,172.02276114837815,False,4.8,0.42,12274.06260663943,10338.0,9976.0,0.10075,-6.5,-0.3638688291124357,4.0,True,9700.0,10449.0,0.8624999999999999,3074988.353187042,4.66,0.0,9062.0
2957,9378.086745729717,2012-04-02 06:00:00,11338.20151426975,-2285.3363340459423,-22.037661087951395,171.31302854841275,False,4.8,0.42,12274.06260663943,10704.0,10041.0,0.10075,-6.5,-0.3638688291124357,4.0,True,10143.0,10887.0,0.8624999999999999,3074988.353187042,4.66,0.0,10570.0
2958,10717.129802015917,2012-04-02 07:00:00,11338.199609107382,-840.766725966797,70.97718213117292,170.60685625337294,False,4.8,0.42,12274.06260663943,12075.0,10501.0,0.10075,-6.5,-0.3638688291124357,4.0,True,11571.0,12316.0,0.8624999999999999,3074988.353187042,4.66,0.0,12522.0
2959,11874.486466689441,2012-04-02 08:00:00,11338.197703945018,636.2207461195837,160.511459572121,169.90423763810676,False,4.8,0.42,12274.06260663943,14575.0,11980.0,0.10075,-6.5,-0.3638688291124357,4.0,True,14132.0,14901.0,0.8624999999999999,3074988.353187042,4.66,0.0,13992.0
2960,12702.171646803572,2012-04-02 09:00:00,11338.195798782652,1752.4096418724139,246.14239573348215,169.20516599078528,False,4.8,0.42,12274.06260663943,15873.0,14575.0,0.10075,-6.5,-0.3638688291124357,4.0,True,15602.0,16225.0,0.8624999999999999,3074988.353187042,4.66,0.0,14473.0
2961,13147.642756638872,2012-04-02 10:00:00,11338.193893620288,2306.2896063235926,327.49112537682424,168.5096345135413,False,4.8,0.42,12274.06260663943,16414.0,16115.0,0.10075,-6.5,-0.3638688291124357,4.0,True,16177.0,16787.0,0.8624999999999999,3074988.353187042,4.66,0.0,14575.0
2962,13221.023430166239,2012-04-02 11:00:00,11338.191988457922,2379.0846192461436,404.2252363350078,167.81763632363186,False,4.8,0.42,12274.06260663943,16606.0,16731.0,0.10075,-6.5,-0.3638688291124357,4.0,True,16406.0,16884.0,0.8624999999999999,3074988.353187042,4.66,0.0,14697.0
2963,13117.46626328711,2012-04-02 12:00:00,11338.190083295558,2230.150334693458,476.06078917301517,167.12916445299203,False,4.8,0.42,12274.06260663943,16618.0,16874.0,0.10075,-6.5,-0.3638688291124357,4.0,True,16548.0,16799.0,0.8624999999999999,3074988.353187042,4.66,0.0,14543.0
2964,13065.290475863338,2012-04-02 13:00:00,11338.188178133192,2094.5612413563827,542.7637979276457,166.4442118496272,False,4.8,0.42,12274.06260663943,16383.0,16949.0,0.10075,-6.5,-0.3638688291124357,4.0,True,16344.0,16511.0,0.8624999999999999,3074988.353187042,4.66,0.0,14627.0
2965,13089.144833006341,2012-04-02 14:00:00,11338.186272970828,2050.125785681923,604.1511627006563,165.76277137708863,False,4.8,0.42,12274.06260663943,16393.0,16780.0,0.10075,-6.5,-0.3638688291124357,4.0,True,16403.0,16451.0,0.8624999999999999,3074988.353187042,4.66,0.0,14455.0
2966,13137.792837820207,2012-04-02 15:00:00,11338.184367808462,2039.8701929197796,660.0910510849083,165.0848358161388,False,4.8,0.42,12274.06260663943,16274.0,16878.0,0.10075,-6.5,-0.3638688291124357,4.0,True,16302.0,16278.0,0.8624999999999999,3074988.353187042,4.66,0.0,14264.0
2967,13162.727475085454,2012-04-02 16:00:00,11338.182462646098,1989.1854907497554,710.5027320261745,164.4103978643522,False,4.8,0.42,12274.06260663943,16197.0,16729.0,0.10075,-6.5,-0.3638688291124357,4.0,True,16172.0,16202.0,0.8624999999999999,3074988.353187042,4.66,0.0,14190.0
2968,13103.378622405417,2012-04-02 17:00:00,11338.180557483733,1885.1606550512472,755.3558718784996,163.73945013709496,False,4.8,0.42,12274.06260663943,16228.0,16545.0,0.10075,-6.5,-0.3638688291124357,4.0,True,16316.0,16236.0,0.8624999999999999,3074988.353187042,4.66,0.0,14070.0
2969,12933.554664426742,2012-04-02 18:00:00,11338.178652321369,1748.70178980409,794.6693086898016,163.07198516807426,False,4.8,0.42,12274.06260663943,16854.0,16641.0,0.10075,-6.5,-0.3638688291124357,4.0,True,16870.0,16784.0,0.8624999999999999,3074988.353187042,4.66,0.0,13392.0
2970,12755.799922246126,2012-04-02 19:00:00,11338.176747159001,1553.248605359386,828.5093266525877,162.4079954092846,False,4.8,0.42,12274.06260663943,17002.0,17233.0,0.10075,-6.5,-0.3638688291124357,4.0,True,16517.0,17210.0,0.8624999999999999,3074988.353187042,4.66,0.0,13122.0
2971,12502.533903757056,2012-04-02 20:00:00,11338.174841996635,1198.85097233193,856.9874582569349,161.7474732324231,False,4.8,0.42,12274.06260663943,16638.0,16917.0,0.10075,-6.5,-0.3638688291124357,4.0,True,16085.0,16836.0,0.8624999999999999,3074988.353187042,4.66,0.0,13441.0
2972,12045.093303506008,2012-04-02 21:00:00,11338.172936834271,585.1031678962449,880.2578469021662,161.09041092861085,False,4.8,0.42,12274.06260663943,15756.0,16449.0,0.10075,-6.5,-0.3638688291124357,4.0,True,15248.0,16030.0,0.8624999999999999,3074988.353187042,4.66,0.0,13287.0
2973,11382.334641615851,2012-04-02 22:00:00,11338.171031671905,-285.4954973570861,898.5142076468624,160.43680070941204,False,4.8,0.42,12274.06260663943,14820.0,15543.0,0.10075,-6.5,-0.3638688291124357,4.0,True,14195.0,14986.0,0.8624999999999999,3074988.353187042,4.66,0.0,12129.0
2974,10601.010024293539,2012-04-02 23:00:00,11338.169126509541,-1280.8617204396317,911.9864279291536,159.78663470714736,False,4.8,0.42,12274.06260663943,13681.0,14661.0,0.10075,-6.5,-0.3638688291124357,4.0,True,13045.0,13780.0,0.8624999999999999,3074988.353187042,4.66,0.0,11039.0
2975,9887.635970368552,2012-04-03 00:00:00,11338.167221347176,-2220.3238220856047,920.9368539720255,159.13990497538416,False,4.8,0.42,12274.06260663943,12584.0,13454.0,0.10075,-6.5,-0.3638688291124357,4.0,True,11991.0,12688.0,0.8624999999999999,3074988.353187042,4.66,0.0,9934.0
2976,9309.53929434796,2012-04-03 01:00:00,11338.165316184812,-2982.9389985776174,925.6563117358243,158.49660348976505,False,2.3,0.42,12299.920043578586,11478.0,12361.0,0.10075,-8.2,-0.3638688291124357,4.0,True,10907.0,11613.0,0.8624999999999999,3074988.353187042,4.66,2.9,9271.0
2977,8930.146514212662,2012-04-03 02:00:00,11338.163411022446,-3534.2853504273685,926.4599137924369,157.85672214790281,False,2.3,0.42,12299.920043578586,10780.0,11238.0,0.10075,-8.2,-0.3638688291124357,4.0,True,10191.0,10959.0,0.8624999999999999,3074988.353187042,4.66,2.9,9023.0
2978,8711.60959728114,2012-04-03 03:00:00,11338.161505860082,-3850.5749711171343,923.6827055106645,157.22025277082855,False,2.3,0.42,12299.920043578586,10484.0,10475.0,0.10075,-8.2,-0.3638688291124357,4.0,True,9830.0,10559.0,0.8624999999999999,3074988.353187042,4.66,2.9,8882.0
2979,8756.157665810028,2012-04-03 04:00:00,11338.159600697716,-3834.083721847072,917.6752050405711,156.58718710256983,False,2.3,0.42,12299.920043578586,10394.0,10209.0,0.10075,-8.2,-0.3638688291124357,4.0,True,9707.0,10411.0,0.8624999999999999,3074988.353187042,4.66,2.9,8949.0
2980,9248.804340122144,2012-04-03 05:00:00,11338.15769553535,-3334.295707611304,908.7988922527404,155.95751681140567,False,2.3,0.42,12299.920043578586,10449.0,10050.0,0.10075,-8.2,-0.3638688291124357,4.0,True,9808.0,10517.0,0.8624999999999999,3074988.353187042,4.66,2.9,9305.0
2981,10242.10208567289,2012-04-03 06:00:00,11338.155790372984,-2285.3363340306,897.4217016008884,155.33123349002014,False,2.3,0.42,12299.920043578586,10887.0,10129.0,0.10075,-8.2,-0.3638688291124357,4.0,True,10117.0,10934.0,0.8624999999999999,3074988.353187042,4.66,2.9,10705.0
2982,11486.154533923285,2012-04-03 07:00:00,11338.15388521062,-840.7667260267912,883.9135730736593,154.70832865621514,False,2.3,0.42,12299.920043578586,12316.0,10502.0,0.10075,-8.2,-0.3638688291124357,4.0,True,11486.0,12334.0,0.8624999999999999,3074988.353187042,4.66,2.9,12708.0
2983,12549.862423835595,2012-04-03 08:00:00,11338.151980048255,636.2207461443154,868.6421139514866,154.08879375338128,False,2.3,0.42,12299.920043578586,14901.0,11936.0,0.10075,-8.2,-0.3638688291124357,4.0,True,13944.0,14687.0,0.8624999999999999,3074988.353187042,4.66,2.9,14011.0
2984,13272.33896841827,2012-04-03 09:00:00,11338.15007488589,1752.409641886679,851.9684219400915,153.47262015102785,False,2.3,0.42,12299.920043578586,16225.0,14459.0,0.10075,-8.2,-0.3638688291124357,4.0,True,15495.0,15865.0,0.8624999999999999,3074988.353187042,4.66,2.9,14532.0
2985,13645.828430663469,2012-04-03 10:00:00,11338.148169723525,2306.289606312679,834.2431175502747,152.85979914529898,False,2.3,0.42,12299.920043578586,16787.0,15774.0,0.10075,-8.2,-0.3638688291124357,4.0,True,15980.0,16599.0,0.8624999999999999,3074988.353187042,4.66,2.9,14560.0
2986,13648.728267227092,2012-04-03 11:00:00,11338.14626456116,2379.084619241556,815.8026302901029,152.2503219596546,False,2.3,0.42,12299.920043578586,16884.0,16334.0,0.10075,-8.2,-0.3638688291124357,4.0,True,16024.0,16798.0,0.8624999999999999,3074988.353187042,4.66,2.9,14567.0
2987,13485.679208253194,2012-04-03 12:00:00,11338.144359398795,2230.1503347001258,796.9657794067534,151.64417974517278,False,2.3,0.42,12299.920043578586,16799.0,16375.0,0.10075,-8.2,-0.3638688291124357,4.0,True,15959.0,16999.0,0.8624999999999999,3074988.353187042,4.66,2.9,14426.0
2988,13369.743059904193,2012-04-03 13:00:00,11338.14245423643,2094.5612413598496,778.0306856076778,151.04136358151393,False,2.3,0.42,12299.920043578586,16511.0,16345.0,0.10075,-8.2,-0.3638688291124357,4.0,True,15639.0,17031.0,0.8624999999999999,3074988.353187042,4.66,2.9,14519.0
2989,13332.658717777329,2012-04-03 14:00:00,11338.140549074065,2050.1257856824,759.2720454897456,150.44186447683705,False,2.3,0.42,12299.920043578586,16451.0,16152.0,0.10075,-8.2,-0.3638688291124357,4.0,True,15537.0,17049.0,0.8624999999999999,3074988.353187042,4.66,2.9,14394.0
2990,13319.201413264555,2012-04-03 15:00:00,11338.138643911698,2039.8701929206527,740.9387953201759,149.84567336900784,False,2.3,0.42,12299.920043578586,16278.0,16131.0,0.10075,-8.2,-0.3638688291124357,4.0,True,15420.0,16823.0,0.8624999999999999,3074988.353187042,4.66,2.9,14216.0
2991,13281.880168384423,2012-04-03 16:00:00,11338.136738749334,1989.1854907529132,723.2521854276027,149.2527811258876,False,2.3,0.42,12299.920043578586,16202.0,16030.0,0.10075,-8.2,-0.3638688291124357,4.0,True,15179.0,16435.0,0.8624999999999999,3074988.353187042,4.66,2.9,14132.0
2992,13178.702917644941,2012-04-03 17:00:00,11338.134833586968,1885.1606550560361,706.4042809102942,148.6631785454439,False,2.3,0.42,12299.920043578586,16236.0,15792.0,0.10075,-8.2,-0.3638688291124357,4.0,True,15171.0,16118.0,0.8624999999999999,3074988.353187042,4.66,2.9,14099.0
2993,12938.295290977545,2012-04-03 18:00:00,11338.132928424604,1748.7017898101417,690.556898620417,148.07685635728598,False,2.3,0.42,12299.920043578586,16784.0,15832.0,0.10075,-8.2,-0.3638688291124357,4.0,True,15946.0,16567.0,0.8624999999999999,3074988.353187042,4.66,2.9,13451.0
2994,12685.881586370284,2012-04-03 19:00:00,11338.131023262238,1553.2486053520324,675.8409845539975,147.4938052220042,False,2.3,0.42,12299.920043578586,17210.0,16234.0,0.10075,-8.2,-0.3638688291124357,4.0,True,15964.0,16938.0,0.8624999999999999,3074988.353187042,4.66,2.9,13250.0
2995,12332.904410970103,2012-04-03 20:00:00,11338.129118099874,1198.8509723504594,662.3564300195086,146.91401573308096,False,2.3,0.42,12299.920043578586,16836.0,16772.0,0.10075,-8.2,-0.3638688291124357,4.0,True,15414.0,16466.0,0.8624999999999999,3074988.353187042,4.66,2.9,13626.0
