fold,train_start,train_end,test_start,test_end,rmse,mape,pcc,prophet_baseline_mape,stacked_rmse,stacked_mape,stacked_pcc,selected_features,forecast_features,prophet_config
2,2010-01-01,2012-11-28,2013-01-01,2013-12-31,2084.8462,15.217342972755432,0.4850405980064293,17.128064330179527,1796.0073418046438,11.710144240926876,0.6706274805567382,"['DailyPrecipitation', 'MaxHourlyPrecipitation', 'HDMaxPrecipitation', 'DailyMeanTemperature', 'HourlyMinTemperature', 'HDMinTemperature', 'HourlyMaxTemperature', 'yhat', 'weekly', 'trend', 'Week', 'Month', 'yearly', 'euro per kWh.2', 'euro per kWh.1', 'euro per m3', 'euro per m3.1']","['yhat', 'trend', 'weekly', 'yearly']","{'advanced': True, 'multiplicative': True, 'n_features_used': 17}"
3,2010-01-01,2013-11-28,2014-01-01,2014-12-31,1813.1923,11.867881566286087,0.6320534569547561,16.886828487061226,1766.0325967546462,11.429851316999201,0.6567979613312422,"['DailyPrecipitation', 'MaxHourlyPrecipitation', 'HDMaxPrecipitation', 'DailyMeanTemperature', 'HourlyMinTemperature', 'HDMinTemperature', 'HourlyMaxTemperature', 'yhat', 'weekly', 'yearly', 'trend', 'Week', 'Month', 'euro per m3', 'euro per kWh.2', 'euro per kWh.1', 'euro per m3.1']","['yhat', 'trend', 'weekly', 'yearly']","{'advanced': True, 'multiplicative': True, 'n_features_used': 17}"
4,2010-01-01,2014-11-28,2015-01-01,2015-12-31,1848.5237,14.845037460327148,0.5269648572955107,15.371560614252875,1598.7732108900243,10.023990743550621,0.6431115424160385,"['DailyPrecipitation', 'MaxHourlyPrecipitation', 'HDMaxPrecipitation', 'DailyMeanTemperature', 'HourlyMinTemperature', 'HDMinTemperature', 'HourlyMaxTemperature', 'yhat', 'weekly', 'yearly', 'Month', 'Week', 'trend', 'euro per m3', 'euro per kWh.2', 'euro per kWh.1', 'euro per m3.1']","['yhat', 'trend', 'weekly', 'yearly']","{'advanced': True, 'multiplicative': True, 'n_features_used': 17}"
1,2010-01-01,2011-11-28,2012-01-01,2012-12-31,2268.3281,17.947402596473694,0.33185684753596995,17.633564839860913,2262.021156579378,15.991304950688853,0.35560351022436165,"['DailyPrecipitation', 'MaxHourlyPrecipitation', 'HDMaxPrecipitation', 'DailyMeanTemperature', 'HourlyMinTemperature', 'HDMinTemperature', 'HourlyMaxTemperature', 'yhat', 'weekly', 'trend', 'Month', 'Week', 'Werkzame beroepsbevolking|Seizoengecorrigeerd', 'euro per m3.1', 'euro per kWh.1', 'yearly', 'Natural gas, US | ($/mmbtu)']","['yhat', 'trend', 'weekly', 'yearly']","{'advanced': True, 'multiplicative': True, 'n_features_used': 17}"
2,2010-01-01,2012-11-28,2013-01-01,2013-12-31,2526.6758,20.35474330186844,0.48035863953560365,17.128064330179527,1933.8814798528465,12.681624773133624,0.6016768135663431,"['DailyPrecipitation', 'MaxHourlyPrecipitation', 'HDMaxPrecipitation', 'DailyMeanTemperature', 'HourlyMinTemperature', 'HDMinTemperature', 'HourlyMaxTemperature', 'yhat', 'weekly', 'trend', 'Week', 'Month', 'yearly', 'euro per kWh.2', 'euro per kWh.1', 'euro per m3', 'euro per m3.1']","['yhat', 'trend', 'weekly', 'yearly']","{'advanced': True, 'multiplicative': True, 'n_features_used': 17}"
3,2010-01-01,2013-11-28,2014-01-01,2014-12-31,2121.7036,14.17737752199173,0.565921251772596,16.886828487061226,1798.1568464558193,11.660059341919043,0.640709823435137,"['DailyPrecipitation', 'MaxHourlyPrecipitation', 'HDMaxPrecipitation', 'DailyMeanTemperature', 'HourlyMinTemperature', 'HDMinTemperature', 'HourlyMaxTemperature', 'yhat', 'weekly', 'yearly', 'trend', 'Week', 'Month', 'euro per m3', 'euro per kWh.2', 'euro per kWh.1', 'euro per m3.1']","['yhat', 'trend', 'weekly', 'yearly']","{'advanced': True, 'multiplicative': True, 'n_features_used': 17}"
4,2010-01-01,2014-11-28,2015-01-01,2015-12-31,2313.3813,18.165716528892517,0.5320622719015558,15.371560614252875,1649.0380130390975,10.324379185806848,0.6133025159825145,"['DailyPrecipitation', 'MaxHourlyPrecipitation', 'HDMaxPrecipitation', 'DailyMeanTemperature', 'HourlyMinTemperature', 'HDMinTemperature', 'HourlyMaxTemperature', 'yhat', 'weekly', 'yearly', 'Month', 'Week', 'trend', 'euro per m3', 'euro per kWh.2', 'euro per kWh.1', 'euro per m3.1']","['yhat', 'trend', 'weekly', 'yearly']","{'advanced': True, 'multiplicative': True, 'n_features_used': 17}"
5,2010-01-01,2015-11-28,2016-01-01,2016-12-31,2312.1443,18.586398661136627,0.4387775296998648,19.574644250790847,1996.4274945920279,12.703759780346688,0.4991582747575384,"['DailyPrecipitation', 'MaxHourlyPrecipitation', 'HDMaxPrecipitation', 'DailyMeanTemperature', 'HourlyMinTemperature', 'HDMinTemperature', 'HourlyMaxTemperature', 'yhat', 'weekly', 'Month', 'Week', 'yearly', 'euro per m3', 'trend', 'euro per kWh.1', 'euro per m3.1', 'euro per kWh.2']","['yhat', 'trend', 'weekly', 'yearly']","{'advanced': True, 'multiplicative': True, 'n_features_used': 17}"
6,2010-01-01,2016-11-28,2017-01-01,2017-12-31,2425.996,18.699993193149567,0.51740500852172,15.96932680097968,1902.5490549558156,11.697343037431942,0.5494508969459486,"['DailyPrecipitation', 'MaxHourlyPrecipitation', 'HDMaxPrecipitation', 'DailyMeanTemperature', 'HourlyMinTemperature', 'HDMinTemperature', 'HourlyMaxTemperature', 'yhat', 'weekly', 'yearly', 'Month', 'Week', 'euro per m3', 'euro per kWh.1', 'euro per m3.1', 'Beroepsbevolking|Seizoengecorrigeerd', 'Opbouw bbp vanuit de finale bestedingen|Finale bestedingen|Nationale finale bestedingen|Consumptieve bestedingen|Huishoudens']","['yhat', 'trend', 'weekly', 'yearly']","{'advanced': True, 'multiplicative': True, 'n_features_used': 17}"
7,2010-01-01,2017-11-28,2018-01-01,2018-12-31,2488.2585,15.757809579372406,0.25983980285747943,14.928846069544404,2032.0184135404158,13.003738207944885,0.303022630486775,"['DailyPrecipitation', 'MaxHourlyPrecipitation', 'HDMaxPrecipitation', 'DailyMeanTemperature', 'HourlyMinTemperature', 'HDMinTemperature', 'HourlyMaxTemperature', 'yhat', 'weekly', 'Month', 'Week', 'euro per m3', 'euro per kWh.1', 'Beroepsbevolking|Seizoengecorrigeerd', 'euro per m3.1', 'CPI | 2015 = 100', 'WeekKey']","['yhat', 'trend', 'weekly', 'yearly']","{'advanced': True, 'multiplicative': True, 'n_features_used': 17}"
1,2010-01-01,2011-11-28,2012-01-01,2012-12-31,2380.912,17.398537695407867,0.4246199527445622,17.633564839860913,1768.7386,11.741094291210175,0.6847394402891518,"['DailyPrecipitation', 'MaxHourlyPrecipitation', 'HDMaxPrecipitation', 'DailyMeanTemperature', 'HourlyMinTemperature', 'HDMinTemperature', 'HourlyMaxTemperature', 'yhat', 'weekly', 'trend', 'Month', 'Week', 'Werkzame beroepsbevolking|Seizoengecorrigeerd', 'euro per m3.1', 'euro per kWh.1', 'yearly', 'Natural gas, US | ($/mmbtu)']","['yhat', 'trend', 'weekly', 'yearly']","{'advanced': True, 'multiplicative': True, 'n_features_used': 17}"
8,2010-01-01,2018-11-28,2019-01-01,2019-12-31,2543.2039,15.749788284301758,0.2674985665878162,12.58681826596481,1794.0184219663038,11.510514515287342,0.3173203106882039,"['DailyPrecipitation', 'MaxHourlyPrecipitation', 'HDMaxPrecipitation', 'DailyMeanTemperature', 'HourlyMinTemperature', 'HDMinTemperature', 'HourlyMaxTemperature', 'yhat', 'weekly', 'Month', 'Week', 'euro per m3', 'euro per kWh.1', 'Beroepsbevolking|Seizoengecorrigeerd', 'euro per m3.1', 'CPI | 2015 = 100', 'Opbouw bbp vanuit de finale bestedingen|Finale bestedingen|Nationale finale bestedingen|Bruto investeringen in vaste activa|Overheid']","['yhat', 'trend', 'weekly', 'yearly']","{'advanced': True, 'multiplicative': True, 'n_features_used': 17}"
1,2010-01-01,2011-11-28,2012-01-01,2012-12-31,2367.7708,18.366146087646484,0.3383832258214426,17.633564839860913,1891.0365,12.80488669872284,0.6263423496705631,"['DailyPrecipitation', 'MaxHourlyPrecipitation', 'HDMaxPrecipitation', 'DailyMeanTemperature', 'HourlyMinTemperature', 'HDMinTemperature', 'HourlyMaxTemperature', 'yhat', 'weekly', 'trend', 'Month', 'Week', 'Werkzame beroepsbevolking|Seizoengecorrigeerd', 'euro per m3.1', 'euro per kWh.1', 'yearly', 'Natural gas, US | ($/mmbtu)']","['yhat', 'trend', 'weekly', 'yearly']","{'advanced': True, 'multiplicative': True, 'n_features_used': 17}"
1,2010-01-01,2011-11-28,2012-01-01,2012-12-31,2141.8296,17.080068588256836,0.42817600498105823,17.633564839860913,1699.3438,11.195165663957596,0.7140133391476595,"['DailyPrecipitation', 'MaxHourlyPrecipitation', 'HDMaxPrecipitation', 'DailyMeanTemperature', 'HourlyMinTemperature', 'HDMinTemperature', 'HourlyMaxTemperature', 'yhat', 'weekly', 'trend', 'Month', 'Week', 'Werkzame beroepsbevolking|Seizoengecorrigeerd', 'euro per m3.1', 'euro per kWh.1', 'yearly', 'Natural gas, US | ($/mmbtu)']","['yhat', 'trend', 'weekly', 'yearly']","{'advanced': True, 'multiplicative': True, 'n_features_used': 17}"
2,2010-01-01,2012-11-28,2013-01-01,2013-12-31,2243.453,15.879414975643158,0.42152683549524356,17.128064330179527,1883.1409,12.43968978524208,0.629475639997251,"['DailyPrecipitation', 'MaxHourlyPrecipitation', 'HDMaxPrecipitation', 'DailyMeanTemperature', 'HourlyMinTemperature', 'HDMinTemperature', 'HourlyMaxTemperature', 'yhat', 'weekly', 'trend', 'Week', 'Month', 'yearly', 'euro per kWh.2', 'euro per kWh.1', 'euro per m3', 'euro per m3.1']","['yhat', 'trend', 'weekly', 'yearly']","{'advanced': True, 'multiplicative': True, 'n_features_used': 17}"
3,2010-01-01,2013-11-28,2014-01-01,2014-12-31,2033.8414,14.041249454021454,0.5846519158120379,16.886828487061226,1567.0433,9.64534655213356,0.7436548518919897,"['DailyPrecipitation', 'MaxHourlyPrecipitation', 'HDMaxPrecipitation', 'DailyMeanTemperature', 'HourlyMinTemperature', 'HDMinTemperature', 'HourlyMaxTemperature', 'yhat', 'weekly', 'yearly', 'trend', 'Week', 'Month', 'euro per m3', 'euro per kWh.2', 'euro per kWh.1', 'euro per m3.1']","['yhat', 'trend', 'weekly', 'yearly']","{'advanced': True, 'multiplicative': True, 'n_features_used': 17}"
4,2010-01-01,2014-11-28,2015-01-01,2015-12-31,2061.2195,17.799758911132812,0.5599714831349888,15.371560614252875,1342.7423,7.866697758436203,0.7668743128750128,"['DailyPrecipitation', 'MaxHourlyPrecipitation', 'HDMaxPrecipitation', 'DailyMeanTemperature', 'HourlyMinTemperature', 'HDMinTemperature', 'HourlyMaxTemperature', 'yhat', 'weekly', 'yearly', 'Month', 'Week', 'trend', 'euro per m3', 'euro per kWh.2', 'euro per kWh.1', 'euro per m3.1']","['yhat', 'trend', 'weekly', 'yearly']","{'advanced': True, 'multiplicative': True, 'n_features_used': 17}"
5,2010-01-01,2015-11-28,2016-01-01,2016-12-31,2094.6616,18.51968914270401,0.46100166049769403,19.574644250790847,1682.5157,10.372981429100037,0.6850394832312345,"['DailyPrecipitation', 'MaxHourlyPrecipitation', 'HDMaxPrecipitation', 'DailyMeanTemperature', 'HourlyMinTemperature', 'HDMinTemperature', 'HourlyMaxTemperature', 'yhat', 'weekly', 'Month', 'Week', 'yearly', 'euro per m3', 'trend', 'euro per kWh.1', 'euro per m3.1', 'euro per kWh.2']","['yhat', 'trend', 'weekly', 'yearly']","{'advanced': True, 'multiplicative': True, 'n_features_used': 17}"
6,2010-01-01,2016-11-28,2017-01-01,2017-12-31,2532.308,17.17628687620163,0.5621680555135508,15.96932680097968,1592.0039,9.534214437007904,0.7157226056859205,"['DailyPrecipitation', 'MaxHourlyPrecipitation', 'HDMaxPrecipitation', 'DailyMeanTemperature', 'HourlyMinTemperature', 'HDMinTemperature', 'HourlyMaxTemperature', 'yhat', 'weekly', 'yearly', 'Month', 'Week', 'euro per m3', 'euro per kWh.1', 'euro per m3.1', 'Beroepsbevolking|Seizoengecorrigeerd', 'Opbouw bbp vanuit de finale bestedingen|Finale bestedingen|Nationale finale bestedingen|Consumptieve bestedingen|Huishoudens']","['yhat', 'trend', 'weekly', 'yearly']","{'advanced': True, 'multiplicative': True, 'n_features_used': 17}"
7,2010-01-01,2017-11-28,2018-01-01,2018-12-31,2589.5571,16.870494186878204,0.3000070979358363,14.928846069544404,1699.0793,10.322985053062439,0.6066878125772498,"['DailyPrecipitation', 'MaxHourlyPrecipitation', 'HDMaxPrecipitation', 'DailyMeanTemperature', 'HourlyMinTemperature', 'HDMinTemperature', 'HourlyMaxTemperature', 'yhat', 'weekly', 'Month', 'Week', 'euro per m3', 'euro per kWh.1', 'Beroepsbevolking|Seizoengecorrigeerd', 'euro per m3.1', 'CPI | 2015 = 100', 'WeekKey']","['yhat', 'trend', 'weekly', 'yearly']","{'advanced': True, 'multiplicative': True, 'n_features_used': 17}"
8,2010-01-01,2018-11-28,2019-01-01,2019-12-31,1972.8453,12.760716676712036,0.4532308200445834,12.58681826596481,1393.6005,8.317219465970993,0.6780260168985786,"['DailyPrecipitation', 'MaxHourlyPrecipitation', 'HDMaxPrecipitation', 'DailyMeanTemperature', 'HourlyMinTemperature', 'HDMinTemperature', 'HourlyMaxTemperature', 'yhat', 'weekly', 'Month', 'Week', 'euro per m3', 'euro per kWh.1', 'Beroepsbevolking|Seizoengecorrigeerd', 'euro per m3.1', 'CPI | 2015 = 100', 'Opbouw bbp vanuit de finale bestedingen|Finale bestedingen|Nationale finale bestedingen|Bruto investeringen in vaste activa|Overheid']","['yhat', 'trend', 'weekly', 'yearly']","{'advanced': True, 'multiplicative': True, 'n_features_used': 17}"
1,2010-01-01,2011-11-01,2012-01-01,2012-12-31,2780.9067,21.415871381759644,0.5232764347189097,15.997432541519052,1669.9485,11.075043678283691,0.7336428963750583,"['DailyPrecipitation', 'MaxHourlyPrecipitation', 'HDMaxPrecipitation', 'DailyMeanTemperature', 'HourlyMinTemperature', 'HDMinTemperature', 'HourlyMaxTemperature', 'yhat', 'weekly', 'trend', 'yearly', 'euro per m3.1', 'euro per kWh.1', 'euro per m3', 'Month', 'Week', 'euro per kWh.2']","['yhat', 'trend', 'weekly', 'yearly']","{'advanced': True, 'multiplicative': True, 'n_features_used': 17}"
2,2010-01-01,2012-11-01,2013-01-01,2013-12-31,1938.4691,12.189417332410812,0.5537446014784281,17.684607991866503,1528.3086,9.365791082382202,0.7717751480818957,"['DailyPrecipitation', 'MaxHourlyPrecipitation', 'HDMaxPrecipitation', 'DailyMeanTemperature', 'HourlyMinTemperature', 'HDMinTemperature', 'HourlyMaxTemperature', 'yhat', 'weekly', 'trend', 'yearly', 'Month', 'euro per kWh.2', 'Week', 'euro per m3', 'euro per kWh.1', 'Crude oil, WTI | ($/bbl)']","['yhat', 'trend', 'weekly', 'yearly']","{'advanced': True, 'multiplicative': True, 'n_features_used': 17}"
3,2010-01-01,2013-11-01,2014-01-01,2014-12-31,2221.9678,22.98266440629959,0.6974017421949358,15.514695506048554,1493.1747,9.09276157617569,0.7679763990573965,"['DailyPrecipitation', 'MaxHourlyPrecipitation', 'HDMaxPrecipitation', 'DailyMeanTemperature', 'HourlyMinTemperature', 'HDMinTemperature', 'HourlyMaxTemperature', 'yhat', 'weekly', 'yearly', 'trend', 'Month', 'Week', 'euro per m3', 'euro per kWh.2', 'Coal, Australian | ($/mt)', 'euro per kWh.1']","['yhat', 'trend', 'weekly', 'yearly']","{'advanced': True, 'multiplicative': True, 'n_features_used': 17}"
4,2010-01-01,2014-11-01,2015-01-01,2015-12-31,1827.0438,19.42213326692581,0.5709208432871012,13.283304667097434,1351.9569,8.319120109081268,0.7676204215005348,"['DailyPrecipitation', 'MaxHourlyPrecipitation', 'HDMaxPrecipitation', 'DailyMeanTemperature', 'HourlyMinTemperature', 'HDMinTemperature', 'HourlyMaxTemperature', 'yhat', 'weekly', 'trend', 'Month', 'Week', 'yearly', 'euro per m3', 'euro per kWh.1', 'euro per kWh.2', 'Coal, Australian | ($/mt)']","['yhat', 'trend', 'weekly', 'yearly']","{'advanced': True, 'multiplicative': True, 'n_features_used': 17}"
5,2010-01-01,2015-11-01,2016-01-01,2016-12-31,1890.2167,17.81962513923645,0.43873903510995044,15.595756007408651,1608.6361,9.868983179330826,0.7204631313655085,"['DailyPrecipitation', 'MaxHourlyPrecipitation', 'HDMaxPrecipitation', 'DailyMeanTemperature', 'HourlyMinTemperature', 'HDMinTemperature', 'HourlyMaxTemperature', 'yhat', 'weekly', 'trend', 'yearly', 'Month', 'Week', 'euro per m3', 'euro per kWh.1', 'Coal, Australian | ($/mt)', 'euro per m3.1']","['yhat', 'trend', 'weekly', 'yearly']","{'advanced': True, 'multiplicative': True, 'n_features_used': 17}"
6,2010-01-01,2016-11-01,2017-01-01,2017-12-31,2383.7275,17.01071411371231,0.5866866862810465,14.36778162024066,1393.8451,8.412859588861465,0.7901362301946744,"['DailyPrecipitation', 'MaxHourlyPrecipitation', 'HDMaxPrecipitation', 'DailyMeanTemperature', 'HourlyMinTemperature', 'HDMinTemperature', 'HourlyMaxTemperature', 'yhat', 'weekly', 'Month', 'Week', 'yearly', 'euro per m3', 'trend', 'euro per kWh.1', 'Opbouw bbp vanuit de finale bestedingen|Finale bestedingen|Nationale finale bestedingen|Verandering in voorraden', 'CPI afgeleid | 2015 = 100']","['yhat', 'trend', 'weekly', 'yearly']","{'advanced': True, 'multiplicative': True, 'n_features_used': 17}"
7,2010-01-01,2017-11-01,2018-01-01,2018-12-31,2210.9973,14.790517091751099,0.4677747787820475,14.316668579493363,1419.8872,8.651530742645264,0.741445154125969,"['DailyPrecipitation', 'MaxHourlyPrecipitation', 'HDMaxPrecipitation', 'DailyMeanTemperature', 'HourlyMinTemperature', 'HDMinTemperature', 'HourlyMaxTemperature', 'yhat', 'weekly', 'Month', 'Week', 'yearly', 'euro per m3', 'euro per kWh.1', 'Opbouw bbp vanuit de finale bestedingen|Finale bestedingen|Nationale finale bestedingen|Verandering in voorraden', 'CPI afgeleid | 2015 = 100', 'CPI | 2015 = 100']","['yhat', 'trend', 'weekly', 'yearly']","{'advanced': True, 'multiplicative': True, 'n_features_used': 17}"
8,2010-01-01,2018-11-01,2019-01-01,2019-12-31,2286.2395,18.034227192401886,0.2392871067218635,11.551562738528235,1467.0002,9.055338054895401,0.6235865955726809,"['DailyPrecipitation', 'MaxHourlyPrecipitation', 'HDMaxPrecipitation', 'DailyMeanTemperature', 'HourlyMinTemperature', 'HDMinTemperature', 'HourlyMaxTemperature', 'yhat', 'weekly', 'Month', 'Week', 'euro per m3', 'yearly', 'euro per kWh.1', 'Opbouw bbp vanuit de finale bestedingen|Finale bestedingen|Nationale finale bestedingen|Verandering in voorraden', 'CPI afgeleid | 2015 = 100', 'CPI | 2015 = 100']","['yhat', 'trend', 'weekly', 'yearly']","{'advanced': True, 'multiplicative': True, 'n_features_used': 17}"
1,2010-01-01,2011-07-04,2012-01-01,2012-12-31,24.571794170840846,"['DailyPrecipitation', 'MaxHourlyPrecipitation', 'HDMaxPrecipitation', 'DailyMeanTemperature', 'HourlyMinTemperature', 'HDMinTemperature', 'HourlyMaxTemperature', 'yhat', 'weekly', 'trend', 'Gemiddelde verkoopprijs', 'yearly', 'Liquefied natural gas, Japan | ($/mmbtu)', 'Opbouw bbp vanuit de finale bestedingen|Finale bestedingen|Uitvoer van goederen en diensten|Goederen', 'CPI | 2015 = 100', 'CPI afgeleid | 2015 = 100', 'Beroepsbevolking|Seizoengecorrigeerd']","['yhat', 'trend', 'weekly', 'yearly']","{'advanced': True, 'multiplicative': True, 'n_features_used': 17}",2483.5728,17.468342185020447,0.05358802587326896,,,
1,2010-01-01,2011-07-04,2012-01-01,2012-12-31,24.571794170840846,"['DailyPrecipitation', 'MaxHourlyPrecipitation', 'HDMaxPrecipitation', 'DailyMeanTemperature', 'HourlyMinTemperature', 'HDMinTemperature', 'HourlyMaxTemperature', 'yhat', 'weekly', 'trend', 'Gemiddelde verkoopprijs', 'yearly', 'Liquefied natural gas, Japan | ($/mmbtu)', 'Opbouw bbp vanuit de finale bestedingen|Finale bestedingen|Uitvoer van goederen en diensten|Goederen', 'CPI | 2015 = 100', 'CPI afgeleid | 2015 = 100', 'Beroepsbevolking|Seizoengecorrigeerd']","['yhat', 'trend', 'weekly', 'yearly']","{'advanced': True, 'multiplicative': True, 'n_features_used': 17}",2369.0715,17.24184900522232,0.3192632556635564,,,
1,2010-01-01,2011-07-04,2012-01-01,2012-12-31,24.571794170840846,"['DailyPrecipitation', 'MaxHourlyPrecipitation', 'HDMaxPrecipitation', 'DailyMeanTemperature', 'HourlyMinTemperature', 'HDMinTemperature', 'HourlyMaxTemperature', 'yhat', 'weekly', 'trend', 'Gemiddelde verkoopprijs', 'yearly', 'Liquefied natural gas, Japan | ($/mmbtu)', 'Opbouw bbp vanuit de finale bestedingen|Finale bestedingen|Uitvoer van goederen en diensten|Goederen', 'CPI | 2015 = 100', 'CPI afgeleid | 2015 = 100', 'Beroepsbevolking|Seizoengecorrigeerd']","['yhat', 'trend', 'weekly', 'yearly']","{'advanced': True, 'multiplicative': True, 'n_features_used': 17}",2957.7744,17.63320118188858,0.07523926248200169,,,
1,2010-01-01,2011-07-04,2012-01-01,2012-12-31,24.571794170840846,"['DailyPrecipitation', 'MaxHourlyPrecipitation', 'HDMaxPrecipitation', 'DailyMeanTemperature', 'HourlyMinTemperature', 'HDMinTemperature', 'HourlyMaxTemperature', 'yhat', 'weekly', 'trend', 'Gemiddelde verkoopprijs', 'yearly', 'Liquefied natural gas, Japan | ($/mmbtu)', 'Opbouw bbp vanuit de finale bestedingen|Finale bestedingen|Uitvoer van goederen en diensten|Goederen', 'CPI | 2015 = 100', 'CPI afgeleid | 2015 = 100', 'Beroepsbevolking|Seizoengecorrigeerd']","['yhat', 'trend', 'weekly', 'yearly']","{'advanced': True, 'multiplicative': True, 'n_features_used': 17}",2500.4036,16.662636399269104,0.29317967558349284,,,
1,2010-01-01,2011-07-04,2012-01-01,2012-12-31,24.571794170840846,"['DailyPrecipitation', 'MaxHourlyPrecipitation', 'HDMaxPrecipitation', 'DailyMeanTemperature', 'HourlyMinTemperature', 'HDMinTemperature', 'HourlyMaxTemperature', 'yhat', 'weekly', 'trend', 'Gemiddelde verkoopprijs', 'yearly', 'Liquefied natural gas, Japan | ($/mmbtu)', 'Opbouw bbp vanuit de finale bestedingen|Finale bestedingen|Uitvoer van goederen en diensten|Goederen', 'CPI | 2015 = 100', 'CPI afgeleid | 2015 = 100', 'Beroepsbevolking|Seizoengecorrigeerd']","['yhat', 'trend', 'weekly', 'yearly']","{'advanced': True, 'multiplicative': True, 'n_features_used': 17}",2556.654,16.53783917427063,0.25178629435906347,3083.817,18.292716145515442,-0.15788870201526872,,,
1,2010-01-01,2011-07-04,2012-01-01,2012-12-31,24.571794170840846,"['DailyPrecipitation', 'MaxHourlyPrecipitation', 'HDMaxPrecipitation', 'DailyMeanTemperature', 'HourlyMinTemperature', 'HDMinTemperature', 'HourlyMaxTemperature', 'yhat', 'weekly', 'trend', 'Gemiddelde verkoopprijs', 'yearly', 'Liquefied natural gas, Japan | ($/mmbtu)', 'Opbouw bbp vanuit de finale bestedingen|Finale bestedingen|Uitvoer van goederen en diensten|Goederen', 'CPI | 2015 = 100', 'CPI afgeleid | 2015 = 100', 'Beroepsbevolking|Seizoengecorrigeerd']","['yhat', 'trend', 'weekly', 'yearly']","{'advanced': True, 'multiplicative': True, 'n_features_used': 17}",2573.0278,16.4908230304718,0.20123146902023173,2837.7002,17.738166451454163,-0.01000218221053317,,,
2,2010-01-01,2012-07-04,2013-01-01,2013-12-31,20.104299324719737,"['DailyPrecipitation', 'MaxHourlyPrecipitation', 'HDMaxPrecipitation', 'DailyMeanTemperature', 'HourlyMinTemperature', 'HDMinTemperature', 'HourlyMaxTemperature', 'yhat', 'weekly', 'trend', 'yearly', 'Gemiddelde verkoopprijs', 'Opbouw bbp vanuit de finale bestedingen|Beschikbaar voor finale bestedingen|Bbp, gecorrigeerd voor werkdageneffecten', 'Werkzame beroepsbevolking|Seizoengecorrigeerd', 'euro per kWh.2', 'Prijsindex verkoopprijzen|Ontwikkeling  t.o.v. voorgaande periode', 'Beroepsbevolking|Seizoengecorrigeerd']","['yhat', 'trend', 'weekly', 'yearly']","{'advanced': True, 'multiplicative': True, 'n_features_used': 17}",3300.1038,18.720538914203644,0.3210185671867166,2378.6995,16.972064971923828,-0.12572871700399535,,,
2,2010-01-01,2012-07-04,2013-01-01,2013-12-31,20.104299324719737,"['DailyPrecipitation', 'MaxHourlyPrecipitation', 'HDMaxPrecipitation', 'DailyMeanTemperature', 'HourlyMinTemperature', 'HDMinTemperature', 'HourlyMaxTemperature', 'yhat', 'weekly', 'trend', 'yearly', 'Gemiddelde verkoopprijs', 'Opbouw bbp vanuit de finale bestedingen|Beschikbaar voor finale bestedingen|Bbp, gecorrigeerd voor werkdageneffecten', 'Werkzame beroepsbevolking|Seizoengecorrigeerd', 'euro per kWh.2', 'Prijsindex verkoopprijzen|Ontwikkeling  t.o.v. voorgaande periode', 'Beroepsbevolking|Seizoengecorrigeerd']","['yhat', 'trend', 'weekly', 'yearly']","{'advanced': True, 'multiplicative': True, 'n_features_used': 17}",3419.3809,19.38033401966095,0.27810784394725613,2407.085,17.759470641613007,-0.2129444687703476,,,
1,2010-01-01,2011-11-01,2012-01-01,2012-12-31,15.997432541519052,"['DailyPrecipitation', 'MaxHourlyPrecipitation', 'HDMaxPrecipitation', 'DailyMeanTemperature', 'HourlyMinTemperature', 'HDMinTemperature', 'HourlyMaxTemperature', 'yhat', 'weekly', 'trend', 'yearly', 'euro per m3.1', 'euro per kWh.1', 'euro per m3', 'Month', 'Week', 'euro per kWh.2']","['yhat', 'trend', 'weekly', 'yearly']","{'advanced': True, 'multiplicative': True, 'n_features_used': 17}",1959.9194,14.225834608078003,0.5408339026904737,2476.7375,18.297232687473297,0.4733006626096805,,,
1,2010-01-01,2011-07-04,2012-01-01,2012-12-31,24.571794170840846,"['DailyPrecipitation', 'MaxHourlyPrecipitation', 'HDMaxPrecipitation', 'DailyMeanTemperature', 'HourlyMinTemperature', 'HDMinTemperature', 'HourlyMaxTemperature', 'yhat', 'weekly', 'trend', 'Gemiddelde verkoopprijs', 'yearly', 'Liquefied natural gas, Japan | ($/mmbtu)', 'Opbouw bbp vanuit de finale bestedingen|Finale bestedingen|Uitvoer van goederen en diensten|Goederen', 'CPI | 2015 = 100', 'CPI afgeleid | 2015 = 100', 'Beroepsbevolking|Seizoengecorrigeerd']","['yhat', 'trend', 'weekly', 'yearly']","{'advanced': True, 'multiplicative': True, 'n_features_used': 17}",2535.9365,17.14831441640854,0.6203976942393431,2898.1968,33.24396014213562,0.4157871726618147,,,
